"TerrYr"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"Year"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"TerrYr.y"	"dadid"	"dadexp"	"momband"	"momexp"	"momage"	"scrb.count"	"tsf.count"	"stdscr"	"centscr"	"stdtsf"	"centtsf"	"stdsize"	"centsize"
"604"	"ELIN00"	"1513-50764"	"-LnC"	"ELIN004"	"ELIN00"	"ELIN"	"2000"	2000-05-13	11109	11135	48.5	2000-05-24	3	3	26	0.07	1	11	1	3	"ELIN00"	"-PZL"	1	"1453-78223"	4	7	7747	7655	2.24439211374017	4676.53956386293	1.82059126890803	4401.73894080997	2.38021247631419	9358.3308411215
"605"	"ELIN00"	"1513-50765"	"-FnC"	"ELIN004"	"ELIN00"	"ELIN"	"2000"	2000-05-13	11109	11123	47.9	2000-05-24	3	3	14	0.04	1	11	1	3	"ELIN00"	"-PZL"	1	"1453-78223"	4	7	7747	7655	2.24439211374017	4676.53956386293	1.82059126890803	4401.73894080997	2.38021247631419	9358.3308411215
"606"	"ELIN00"	"1513-50766"	"-AnC"	"ELIN004"	"ELIN00"	"ELIN"	"2000"	2000-05-13	11109	11141	36.1	2000-05-24	3	3	32	0.09	1	11	1	3	"ELIN00"	"-PZL"	1	"1453-78223"	4	7	7747	7655	2.24439211374017	4676.53956386293	1.82059126890803	4401.73894080997	2.38021247631419	9358.3308411215
"607"	"ELIN02"	"1063-43125"	"LC-L"	"ELIN021"	"ELIN02"	"ELIN"	"2002"	2002-04-27	11820	13824	51.7	2002-05-08	3	2	2004	5.49	0	11	0	0	"ELIN02"	"-GGC"	0	"1453-78270"	4	6	4827	9480	1.39843561804877	1756.53956386293	2.25463164327212	6226.73894080997	1.51028472116425	3799.3308411215
"608"	"ELIN03"	"1063-43580"	"C-BO"	"ELIN032"	"ELIN03"	"ELIN"	"2003"	2003-05-15	12204	15294	51.5	2003-05-26	3	3	3090	8.46	0	11	1	1	"ELIN03"	"-GGC"	1	"1453-78270"	5	7	5837	10269	1.69104385799682	2766.53956386293	2.44227978320268	7015.73894080997	1.63578967882394	4601.3308411215
"609"	"ELIN04"	"1573-65999"	"CR-n"	"ELIN041"	"ELIN04"	"ELIN"	"2004"	2004-04-13	12539	12567	39.1	2004-04-24	4	3	28	0.08	1	11	0	0	"ELIN04"	"-GGC"	2	"1453-78270"	6	8	4171	7456	1.20838511764686	1100.53956386293	1.77326303082668	4202.73894080997	1.19104517798996	1759.3308411215
"610"	"ELIN14"	"1713-89751"	"QL-A"	"ELIN142"	"ELIN14"	"ELIN"	"2014"	2014-06-03	16240	16903	50.2	2014-06-14	2	2	663	1.82	0	11	0	0	"ELIN14"	"PWQ-H"	0	"1713-13609"	1	4	2555	2177	0.740211933729978	-515.460436137072	0.517756654789389	-1076.26105919003	0.596226793869629	-2041.6691588785
"611"	"ELIN14"	"1713-89750"	"QL-H"	"ELIN142"	"ELIN14"	"ELIN"	"2014"	2014-06-03	16240	16722	55.6	2014-06-14	2	2	482	1.32	0	11	0	0	"ELIN14"	"PWQ-H"	0	"1713-13609"	1	4	2555	2177	0.740211933729978	-515.460436137072	0.517756654789389	-1076.26105919003	0.596226793869629	-2041.6691588785
"612"	"ELIN15"	"1713-90160"	"OQG-"	"ELIN151"	"ELIN15"	"ELIN"	"2015"	2015-05-05	16578	16785	42.9	2015-05-16	3	3	207	0.57	1	11	1	2	"ELIN15"	"-AHQ"	2	"1713-13609"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"613"	"ELIN15"	"1713-90158"	"OQW-"	"ELIN151"	"ELIN15"	"ELIN"	"2015"	2015-05-05	16578	16694	52.8	2015-05-16	3	3	116	0.32	1	11	1	2	"ELIN15"	"-AHQ"	2	"1713-13609"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"614"	"ELIN15"	"1713-90159"	"nQR-"	"ELIN151"	"ELIN15"	"ELIN"	"2015"	2015-05-05	16578	16611	48.7	2015-05-16	3	3	33	0.09	1	11	1	2	"ELIN15"	"-AHQ"	2	"1713-13609"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"615"	"ELIN91"	"1453-39155"	"YnZ-"	"ELIN912"	"ELIN91"	"ELIN"	"1991"	1991-05-18	7824	7831	49.6	1991-05-29	2	2	7	0.02	1	11	0	0	"ELIN91"	"-SWA"	0	"1053-14498"	1	3	2094	3544	0.606655103417054	-976.460436137072	0.842870732463755	290.738940809969	0.644582195262205	-1732.6691588785
"616"	"ELIN93"	"1453-63595"	"Z-WF"	"ELIN933"	"ELIN93"	"ELIN"	"1993"	1993-05-08	8546	12829	54.5	1993-05-19	5	3	4283	11.73	0	11	0	0	"ELIN93"	"-SWA"	2	"1053-14498"	3	5	3998	7193	1.15826509238843	927.539563862928	1.71071365084983	3939.73894080997	1.37726824484163	2949.3308411215
"617"	"ELIN93"	"1453-63597"	"Z-GF"	"ELIN933"	"ELIN93"	"ELIN"	"1993"	1993-05-08	8546	9353	53.1	1993-05-19	5	3	807	2.21	0	11	0	0	"ELIN93"	"-SWA"	2	"1053-14498"	3	5	3998	7193	1.15826509238843	927.539563862928	1.71071365084983	3939.73894080997	1.37726824484163	2949.3308411215
"618"	"ELIN95"	"1453-78183"	"GZY-"	"ELIN953"	"ELIN95"	"ELIN"	"1995"	1995-05-30	9296	9630	47	1995-06-10	3	3	334	0.91	1	11	0	0	"ELIN95"	"-SWA"	4	"1053-14498"	5	7	3658	3	1.05976330864355	587.539563862928	0.000713491026351937	-3250.26105919003	1.11655595124929	1283.3308411215
"619"	"ELIN95"	"1453-78182"	"RZY-"	"ELIN953"	"ELIN95"	"ELIN"	"1995"	1995-05-30	9296	10423	48.2	1995-06-10	3	3	1127	3.09	0	11	0	0	"ELIN95"	"-SWA"	4	"1053-14498"	5	7	3658	3	1.05976330864355	587.539563862928	0.000713491026351937	-3250.26105919003	1.11655595124929	1283.3308411215
"620"	"ELIN95"	"1453-78181"	"WZn-"	"ELIN953"	"ELIN95"	"ELIN"	"1995"	1995-05-30	9296	9302	39.9	1995-06-10	3	3	6	0.02	1	11	0	0	"ELIN95"	"-SWA"	4	"1053-14498"	5	7	3658	3	1.05976330864355	587.539563862928	0.000713491026351937	-3250.26105919003	1.11655595124929	1283.3308411215
"621"	"ELIN97"	"1163-68227"	"ZYn-"	"ELIN973"	"ELIN97"	"ELIN"	"1997"	1997-05-22	10017	10117	39.1	1997-06-02	4	4	100	0.27	1	11	0	0	"ELIN97"	"-SWA"	6	"1453-78223"	1	4	2119	2190	0.61389788163359	-951.460436137072	0.520848449236914	-1063.26105919003	0.655692983284447	-1661.6691588785
"622"	"ELIN97"	"1163-68224"	"ZWn-"	"ELIN973"	"ELIN97"	"ELIN"	"1997"	1997-05-22	10017	10024	47.8	1997-06-02	4	4	7	0.02	1	11	0	0	"ELIN97"	"-SWA"	6	"1453-78223"	1	4	2119	2190	0.61389788163359	-951.460436137072	0.520848449236914	-1063.26105919003	0.655692983284447	-1661.6691588785
"623"	"ELIN98"	"1043-90534"	"-ZAR"	"ELIN981"	"ELIN98"	"ELIN"	"1998"	1998-05-05	10369	10423	44.4	1998-05-16	3	2	54	0.15	1	11	0	0	"ELIN98"	"-SWA"	7	"1453-78223"	2	5	3632	3561	1.05223081929835	561.539563862928	0.846913848279749	307.738940809969	0.99339834317176	496.330841121496
"624"	"ELIN98"	"1043-90533"	"-ZFR"	"ELIN981"	"ELIN98"	"ELIN"	"1998"	1998-05-05	10369	15105	49.5	1998-05-16	3	2	4736	12.97	0	11	0	0	"ELIN98"	"-SWA"	7	"1453-78223"	2	5	3632	3561	1.05223081929835	561.539563862928	0.846913848279749	307.738940809969	0.99339834317176	496.330841121496
"625"	"ELIN99"	"1513-50317"	"YA-C"	"ELIN992"	"ELIN99"	"ELIN"	"1999"	1999-05-02	10730	11423	56.2	1999-05-13	2	2	693	1.9	0	11	1	1	"ELIN99"	"-PZL"	0	"1453-78223"	3	6	4831	5249	1.39959446256341	1760.53956386293	1.24837146577377	1995.73894080997	1.52233444901936	3876.3308411215
"626"	"ELIN99"	"1513-50318"	"BA-C"	"ELIN992"	"ELIN99"	"ELIN"	"1999"	1999-05-02	10730	11365	50.1	1999-05-13	2	2	635	1.74	0	11	1	1	"ELIN99"	"-PZL"	0	"1453-78223"	3	6	4831	5249	1.39959446256341	1760.53956386293	1.24837146577377	1995.73894080997	1.52233444901936	3876.3308411215
"627"	"EQUS00"	"1513-50728"	"-WnC"	"EQUS001"	"EQUS00"	"EQUS"	"2000"	2000-04-15	11080	11087	46.7	2000-04-26	3	3	7	0.02	1	11	1	1	"EQUS00"	"AZY-"	3	"1433-58330"	7	9	NA	NA	NA	NA	NA	NA	NA	NA
"628"	"EQUS00"	"1513-50729"	"-RRC"	"EQUS001"	"EQUS00"	"EQUS"	"2000"	2000-04-15	11080	11456	45	2000-04-26	3	3	376	1.03	0	11	1	1	"EQUS00"	"AZY-"	3	"1433-58330"	7	9	NA	NA	NA	NA	NA	NA	NA	NA
"629"	"EQUS00"	"1513-50730"	"-GRC"	"EQUS001"	"EQUS00"	"EQUS"	"2000"	2000-04-15	11080	11274	36.3	2000-04-26	3	3	194	0.53	1	11	1	1	"EQUS00"	"AZY-"	3	"1433-58330"	7	9	NA	NA	NA	NA	NA	NA	NA	NA
"630"	"EQUS94"	"1453-72720"	"ZG-n"	"EQUS941"	"EQUS94"	"EQUS"	"1994"	1994-04-07	8883	8931	32.5	1994-04-18	3	3	48	0.13	1	11	1	1	"EQUS94"	"PGZ="	1	"1433-58330"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"631"	"EQUS94"	"1453-72721"	"ZY-R"	"EQUS941"	"EQUS94"	"EQUS"	"1994"	1994-04-07	8883	9173	25.1	1994-04-18	3	3	290	0.79	1	11	1	1	"EQUS94"	"PGZ="	1	"1433-58330"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"632"	"EQUS94"	"1453-72722"	"ZB-n"	"EQUS941"	"EQUS94"	"EQUS"	"1994"	1994-04-07	8883	8904	29	1994-04-18	3	3	21	0.06	1	11	1	1	"EQUS94"	"PGZ="	1	"1433-58330"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"633"	"EQUS95"	"1453-78149"	"GZP-"	"EQUS951"	"EQUS95"	"EQUS"	"1995"	1995-05-03	9269	9329	49.1	1995-05-14	1	1	60	0.16	1	11	1	1	"EQUS95"	"PGZ="	2	"1433-58330"	2	4	NA	NA	NA	NA	NA	NA	NA	NA
"634"	"EQUS96"	"1453-78258"	"-PZn"	"EQUS961"	"EQUS96"	"EQUS"	"1996"	1996-04-09	9614	9617	34.3	1996-04-20	4	4	3	0.01	1	11	1	1	"EQUS96"	"PGZ="	3	"1433-58330"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"635"	"EQUS96"	"1453-78259"	"-OZn"	"EQUS961"	"EQUS96"	"EQUS"	"1996"	1996-04-09	9614	9617	27.8	1996-04-20	4	4	3	0.01	1	11	1	1	"EQUS96"	"PGZ="	3	"1433-58330"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"636"	"EQUS96"	"1453-78257"	"-BZn"	"EQUS961"	"EQUS96"	"EQUS"	"1996"	1996-04-09	9614	9617	44.5	1996-04-20	4	4	3	0.01	1	11	1	1	"EQUS96"	"PGZ="	3	"1433-58330"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"637"	"EQUS96"	"1453-78256"	"-YZL"	"EQUS961"	"EQUS96"	"EQUS"	"1996"	1996-04-09	9614	9718	41.4	1996-04-20	4	4	104	0.28	1	11	1	1	"EQUS96"	"PGZ="	3	"1433-58330"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"638"	"EQUS98"	"1163-68283"	"-ZYW"	"EQUS981"	"EQUS98"	"EQUS"	"1998"	1998-04-14	10349	10480	44.8	1998-04-25	4	3	131	0.36	1	11	0	0	"EQUS98"	"W-RQ"	0	"1433-58330"	5	7	NA	NA	NA	NA	NA	NA	NA	NA
"639"	"EQUS98"	"1163-68284"	"-ZBW"	"EQUS981"	"EQUS98"	"EQUS"	"1998"	1998-04-14	10349	11155	42.5	1998-04-25	4	3	806	2.21	0	11	0	0	"EQUS98"	"W-RQ"	0	"1433-58330"	5	7	NA	NA	NA	NA	NA	NA	NA	NA
"640"	"EQUS98"	"1163-68285"	"-ZPW"	"EQUS981"	"EQUS98"	"EQUS"	"1998"	1998-04-14	10349	11028	42.5	1998-04-25	4	3	679	1.86	0	11	0	0	"EQUS98"	"W-RQ"	0	"1433-58330"	5	7	NA	NA	NA	NA	NA	NA	NA	NA
"641"	"FARS02"	"1063-42894"	"RC-B"	"FARS022"	"FARS02"	"FARS"	"2002"	2002-04-15	11809	11940	50	2002-04-26	3	3	131	0.36	1	11	0	0	"FARS02"	"Z-GL"	8	"1163-68261"	3	5	4148	529	1.20172176168765	1077.53956386293	0.125812250980058	-2724.26105919003	0.99230291336675	489.330841121496
"642"	"FARS02"	"1063-42895"	"GC-B"	"FARS022"	"FARS02"	"FARS"	"2002"	2002-04-15	11809	11940	45.5	2002-04-26	3	3	131	0.36	1	11	0	0	"FARS02"	"Z-GL"	8	"1163-68261"	3	5	4148	529	1.20172176168765	1077.53956386293	0.125812250980058	-2724.26105919003	0.99230291336675	489.330841121496
"643"	"FARS02"	"1063-42893"	"WC-B"	"FARS022"	"FARS02"	"FARS"	"2002"	2002-04-15	11809	12704	54.1	2002-04-26	3	3	895	2.45	0	11	0	0	"FARS02"	"Z-GL"	8	"1163-68261"	3	5	4148	529	1.20172176168765	1077.53956386293	0.125812250980058	-2724.26105919003	0.99230291336675	489.330841121496
"644"	"FARS10"	"1713-13698"	"-nYQ"	"FARS102"	"FARS10"	"FARS"	"2010"	2010-05-18	14766	14772	56.9	2010-05-29	2	2	6	0.02	1	11	0	0	"FARS10"	"I-CRR"	0	"1573-66593"	4	8	2944	0	0.852909562779277	-126.460436137072	0	-3253.26105919003	0.616570490248383	-1911.6691588785
"645"	"FARS82"	"1423-42654"	"OS-L"	"FARS822"	"FARS82"	"FARS"	"1982"	1982-05-28	4546	4877	49	1982-06-08	2	2	331	0.91	1	11	1	1	"FARS82"	"SB-W"	NA	"1383-27190"	1	3	144	1986	0.0417184025272473	-2926.46043613707	0.472331059444982	-1267.26105919003	0.434729142616753	-3073.6691588785
"646"	"FARS84"	"1423-42851"	"SB-n"	"FARS843"	"FARS84"	"FARS"	"1984"	1984-04-21	5241	5275	48.6	1984-05-02	2	2	34	0.09	1	11	1	3	"FARS84"	"Y-BZ"	0	"1383-27190"	3	5	1292	3044	0.37430677823058	-1778.46043613707	0.723955561405099	-209.261059190031	0.708273613924919	-1325.6691588785
"647"	"FARS84"	"1043-44202"	"SP-L"	"FARS843"	"FARS84"	"FARS"	"1984"	1984-04-21	5241	5699	47.1	1984-05-02	2	2	458	1.25	0	11	1	3	"FARS84"	"Y-BZ"	0	"1383-27190"	3	5	1292	3044	0.37430677823058	-1778.46043613707	0.723955561405099	-209.261059190031	0.708273613924919	-1325.6691588785
"648"	"FARS98"	"1163-68298"	"-ZOR"	"FARS981"	"FARS98"	"FARS"	"1998"	1998-04-22	10355	14837	44.2	1998-05-03	4	4	4482	12.27	0	11	1	1	"FARS98"	"Z-GL"	4	"1433-58325"	6	9	5259	6040	1.52359082563051	2188.53956386293	1.43649526638857	2786.73894080997	1.11045284233567	1244.3308411215
"649"	"FARS98"	"1163-68297"	"-ZPR"	"FARS981"	"FARS98"	"FARS"	"1998"	1998-04-22	10355	11058	40.3	1998-05-03	4	4	703	1.92	0	11	1	1	"FARS98"	"Z-GL"	4	"1433-58325"	6	9	5259	6040	1.52359082563051	2188.53956386293	1.43649526638857	2786.73894080997	1.11045284233567	1244.3308411215
"650"	"FARS99"	"1513-50182"	"YB-C"	"FARS992"	"FARS99"	"FARS"	"1999"	1999-04-11	10710	10969	47.3	1999-04-22	3	3	259	0.71	1	11	1	3	"FARS99"	"Z-GL"	5	"1163-68261"	0	2	4811	7672	1.39380023999018	1740.53956386293	1.82463438472402	4418.73894080997	1.37820718467449	2955.3308411215
"651"	"FARS99"	"1513-50183"	"BB-C"	"FARS992"	"FARS99"	"FARS"	"1999"	1999-04-11	10710	11155	41.5	1999-04-22	3	3	445	1.22	0	11	1	3	"FARS99"	"Z-GL"	5	"1163-68261"	0	2	4811	7672	1.39380023999018	1740.53956386293	1.82463438472402	4418.73894080997	1.37820718467449	2955.3308411215
"652"	"FARS99"	"1513-50184"	"PB-C"	"FARS992"	"FARS99"	"FARS"	"1999"	1999-04-11	10710	10908	44.5	1999-04-22	3	3	198	0.54	1	11	1	3	"FARS99"	"Z-GL"	5	"1163-68261"	0	2	4811	7672	1.39380023999018	1740.53956386293	1.82463438472402	4418.73894080997	1.37820718467449	2955.3308411215
"653"	"FBYN93"	"1453-63583"	"Z-Wn"	"FBYN932"	"FBYN93"	"FBYN"	"1993"	1993-05-04	8543	8574	45.9	1993-05-15	4	4	31	0.08	1	11	0	0	"FBYN93"	"-BWZ"	1	"1453-57437"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"654"	"FBYN93"	"1453-63585"	"Z-Gn"	"FBYN932"	"FBYN93"	"FBYN"	"1993"	1993-05-04	8543	8574	46.5	1993-05-15	4	4	31	0.08	1	11	0	0	"FBYN93"	"-BWZ"	1	"1453-57437"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"655"	"FBYN93"	"1453-63586"	"Z-YL"	"FBYN932"	"FBYN93"	"FBYN"	"1993"	1993-05-04	8543	9538	47.8	1993-05-15	4	4	995	2.72	0	11	0	0	"FBYN93"	"-BWZ"	1	"1453-57437"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"656"	"FBYN94"	"1453-72763"	"ZW-n"	"FBYN941"	"FBYN94"	"FBYN"	"1994"	1994-04-22	8893	8904	51.6	1994-05-03	4	4	11	0.03	1	11	1	1	"FBYN94"	"-BWZ"	2	"1453-57437"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"657"	"FBYN94"	"1453-72764"	"ZR-n"	"FBYN941"	"FBYN94"	"FBYN"	"1994"	1994-04-22	8893	8904	45.5	1994-05-03	4	4	11	0.03	1	11	1	1	"FBYN94"	"-BWZ"	2	"1453-57437"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"658"	"FBYN94"	"1453-72765"	"ZG-P"	"FBYN941"	"FBYN94"	"FBYN"	"1994"	1994-04-22	8893	9024	44.5	1994-05-03	4	4	131	0.36	1	11	1	1	"FBYN94"	"-BWZ"	2	"1453-57437"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"659"	"FBYN94"	"1453-72766"	"ZY-n"	"FBYN941"	"FBYN94"	"FBYN"	"1994"	1994-04-22	8893	8904	47	1994-05-03	4	4	11	0.03	1	11	1	1	"FBYN94"	"-BWZ"	2	"1453-57437"	1	3	NA	NA	NA	NA	NA	NA	NA	NA
"660"	"FENC01"	"1513-50994"	"FGC-"	"FENC012"	"FENC01"	"FENC"	"2001"	2001-05-14	11472	11787	52.6	2001-05-25	3	2	315	0.86	1	11	1	1	"FENC01"	"Z-FL"	6	"1453-63577"	6	8	NA	NA	NA	NA	NA	NA	NA	NA
"661"	"FENC01"	"1513-50993"	"LGC-"	"FENC012"	"FENC01"	"FENC"	"2001"	2001-05-14	11472	14071	57.4	2001-05-25	3	2	2599	7.12	0	11	1	1	"FENC01"	"Z-FL"	6	"1453-63577"	6	8	NA	NA	NA	NA	NA	NA	NA	NA
"662"	"FENC02"	"1063-43129"	"PC-n"	"FENC022"	"FENC02"	"FENC"	"2002"	2002-05-02	11827	11851	49.3	2002-05-13	4	4	24	0.07	1	11	1	2	"FENC02"	"Z-FL"	7	"1433-58330"	9	11	NA	NA	NA	NA	NA	NA	NA	NA
"663"	"FENC02"	"1063-43130"	"OC-fH"	"FENC022"	"FENC02"	"FENC"	"2002"	2002-05-02	11827	15105	50.8	2002-05-13	4	4	3278	8.97	0	11	1	2	"FENC02"	"Z-FL"	7	"1433-58330"	9	11	NA	NA	NA	NA	NA	NA	NA	NA
"664"	"FENC02"	"1063-43131"	"LC-F"	"FENC022"	"FENC02"	"FENC"	"2002"	2002-05-02	11827	12003	48.7	2002-05-13	4	4	176	0.48	1	11	1	2	"FENC02"	"Z-FL"	7	"1433-58330"	9	11	NA	NA	NA	NA	NA	NA	NA	NA
"665"	"FENC02"	"1713-49318"	"BC-fHW"	"FENC022"	"FENC02"	"FENC"	"2002"	2002-05-02	11827	15929	54.9	2002-05-13	4	4	4102	11.23	0	11	1	2	"FENC02"	"Z-FL"	7	"1433-58330"	9	11	NA	NA	NA	NA	NA	NA	NA	NA
"666"	"FENC04"	"1573-65980"	"CR-G"	"FENC041"	"FENC04"	"FENC"	"2004"	2004-04-10	12534	13194	35.2	2004-04-21	3	3	660	1.81	0	11	0	0	"FENC04"	"LGC-"	1	"1063-42891"	1	4	NA	NA	NA	NA	NA	NA	NA	NA
"667"	"FENC05"	"1573-97908"	"BCG-"	"FENC051"	"FENC05"	"FENC"	"2005"	2005-04-10	12903	13010	53.3	2005-04-21	3	3	107	0.29	1	11	1	1	"FENC05"	"LGC-"	2	"1063-42891"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"668"	"FENC05"	"1573-97909"	"PCG-"	"FENC051"	"FENC05"	"FENC"	"2005"	2005-04-10	12903	12950	52.2	2005-04-21	3	3	47	0.13	1	11	1	1	"FENC05"	"LGC-"	2	"1063-42891"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"669"	"FENC05"	"1573-97910"	"OCG-"	"FENC051"	"FENC05"	"FENC"	"2005"	2005-04-10	12903	12978	48.4	2005-04-21	3	3	75	0.21	1	11	1	1	"FENC05"	"LGC-"	2	"1063-42891"	2	5	NA	NA	NA	NA	NA	NA	NA	NA
"670"	"FENC06"	"1603-16662"	"-PCG"	"FENC061"	"FENC06"	"FENC"	"2006"	2006-04-06	13260	13347	46.5	2006-04-17	3	3	87	0.24	1	11	0	0	"FENC06"	"LGC-"	3	"1063-42891"	3	6	NA	NA	NA	NA	NA	NA	NA	NA
"671"	"FENC06"	"1603-16661"	"-BCG"	"FENC061"	"FENC06"	"FENC"	"2006"	2006-04-06	13260	13370	51.5	2006-04-17	3	3	110	0.3	1	11	0	0	"FENC06"	"LGC-"	3	"1063-42891"	3	6	NA	NA	NA	NA	NA	NA	NA	NA
"672"	"FENC06"	"1603-16660"	"-HCG"	"FENC061"	"FENC06"	"FENC"	"2006"	2006-04-06	13260	13347	47.5	2006-04-17	3	3	87	0.24	1	11	0	0	"FENC06"	"LGC-"	3	"1063-42891"	3	6	NA	NA	NA	NA	NA	NA	NA	NA
"673"	"FENC08"	"1603-51761"	"-CnH"	"FENC082"	"FENC08"	"FENC"	"2008"	2008-05-05	14021	14031	35	2008-05-16	5	5	10	0.03	1	11	0	0	"FENC08"	"LGC-"	5	"1063-42891"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"674"	"FENC08"	"1603-51760"	"-CnL"	"FENC082"	"FENC08"	"FENC"	"2008"	2008-05-05	14021	14039	45.7	2008-05-16	5	5	18	0.05	1	11	0	0	"FENC08"	"LGC-"	5	"1063-42891"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"675"	"FENC08"	"1603-51757"	"-CnB"	"FENC082"	"FENC08"	"FENC"	"2008"	2008-05-05	14021	14046	49.5	2008-05-16	5	5	25	0.07	1	11	0	0	"FENC08"	"LGC-"	5	"1063-42891"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"676"	"FENC08"	"1603-51758"	"-CnP"	"FENC082"	"FENC08"	"FENC"	"2008"	2008-05-05	14021	14109	48.2	2008-05-16	5	5	88	0.24	1	11	0	0	"FENC08"	"LGC-"	5	"1063-42891"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"677"	"FENC08"	"1603-51759"	"-CnO"	"FENC082"	"FENC08"	"FENC"	"2008"	2008-05-05	14021	14046	43.4	2008-05-16	5	5	25	0.07	1	11	0	0	"FENC08"	"LGC-"	5	"1063-42891"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"678"	"FENC09"	"1713-13310"	"nO-Q"	"FENC091"	"FENC09"	"FENC"	"2009"	2009-05-11	14395	14424	27.3	2009-05-22	3	2	29	0.08	1	11	0	0	"FENC09"	"-LCG"	0	"1063-42891"	6	9	NA	NA	NA	NA	NA	NA	NA	NA
"679"	"FENC10"	"1713-13634"	"-APQ"	"FENC101"	"FENC10"	"FENC"	"2010"	2010-04-19	14735	14807	52.4	2010-04-30	4	4	72	0.2	1	11	0	0	"FENC10"	"H-PCR"	0	"1713-13331"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
"680"	"FENC10"	"1713-13633"	"-ABQ"	"FENC101"	"FENC10"	"FENC"	"2010"	2010-04-19	14735	14993	52.4	2010-04-30	4	4	258	0.71	1	11	0	0	"FENC10"	"H-PCR"	0	"1713-13331"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
"681"	"FENC10"	"1713-13635"	"-AOQ"	"FENC101"	"FENC10"	"FENC"	"2010"	2010-04-19	14735	15475	40.1	2010-04-30	4	4	740	2.03	0	11	0	0	"FENC10"	"H-PCR"	0	"1713-13331"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
"682"	"FENC10"	"1713-13632"	"-nYQ"	"FENC101"	"FENC10"	"FENC"	"2010"	2010-04-19	14735	14807	52.1	2010-04-30	4	4	72	0.2	1	11	0	0	"FENC10"	"H-PCR"	0	"1713-13331"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
"683"	"FENC11"	"1713-49068"	"AWQ-"	"FENC112"	"FENC11"	"FENC"	"2011"	2011-04-07	15091	15231	47.8	2011-04-18	4	4	140	0.38	1	11	1	2	"FENC11"	"H-PCR"	1	"1713-13331"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
"684"	"FENC11"	"1713-49069"	"ARQ-"	"FENC112"	"FENC11"	"FENC"	"2011"	2011-04-07	15091	15796	45.2	2011-04-18	4	4	705	1.93	0	11	1	2	"FENC11"	"H-PCR"	1	"1713-13331"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
"685"	"FENC11"	"1713-49070"	"AGQ-"	"FENC112"	"FENC11"	"FENC"	"2011"	2011-04-07	15091	16903	41.9	2011-04-18	4	4	1812	4.96	0	11	1	2	"FENC11"	"H-PCR"	1	"1713-13331"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
"686"	"FENC11"	"1713-49071"	"AYQ-"	"FENC112"	"FENC11"	"FENC"	"2011"	2011-04-07	15091	15322	36.9	2011-04-18	4	4	231	0.63	1	11	1	2	"FENC11"	"H-PCR"	1	"1713-13331"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
"687"	"FENC14"	"1713-89686"	"QP-P"	"FENC141"	"FENC14"	"FENC"	"2014"	2014-04-24	16200	16631	54.3	2014-05-05	3	1	431	1.18	0	11	0	0	"FENC14"	"RGQ-H"	0	"1713-13608"	1	4	NA	NA	NA	NA	NA	NA	NA	NA
"688"	"FENC87"	"1433-93080"	"SYO-"	"FENC871"	"FENC87"	"FENC"	"1987"	1987-04-18	6334	6524	47.5	1987-04-29	3	3	190	0.52	1	11	1	1	"FENC87"	"GPS-"	3	"1383-27154"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
"689"	"FENC87"	"1433-93081"	"SBO-"	"FENC871"	"FENC87"	"FENC"	"1987"	1987-04-18	6334	6401	53.5	1987-04-29	3	3	67	0.18	1	11	1	1	"FENC87"	"GPS-"	3	"1383-27154"	5	8	NA	NA	NA	NA	NA	NA	NA	NA
